"productId","variantsId","inventoryId","name","barcode","sku","price","taxable","active"
"8491531239655","47874071429351","49972532216039","Arnés Aguacates XS","","","22500","No","draft"
"8491531239655","47874071462119","49972532248807","Arnés Aguacates S","","","28500","No","draft"
"8491531239655","47874071494887","49972532281575","Arnés Aguacates M","","","34500","No","draft"
"8491531239655","47874071527655","49972532314343","Arnés Aguacates L","","","39000","No","draft"
"8491530584295","47874067267815","49972528054503","Arnés Alcachofas XS","","","22500","No","draft"
"8491530584295","47874067300583","49972528087271","Arnés Alcachofas S","","","28500","No","draft"
"8491530584295","47874067333351","49972528120039","Arnés Alcachofas M","","","34500","No","draft"
"8491530584295","47874067366119","49972528152807","Arnés Alcachofas L","","","39000","No","draft"
"8246781378791","45298411602151","47395237200103","Arnés Bosque Coral XS","","","22500","No","draft"
"8246781378791","45298411634919","47395237232871","Arnés Bosque Coral S","","","28500","No","draft"
"8246781378791","45298411667687","47395237265639","Arnés Bosque Coral M","","","34500","No","draft"
"8246781378791","45298411700455","47395237298407","Arnés Bosque Coral L","","","39000","No","draft"
"8246782066919","45298434998503","47395260596455","Arnés Bosque Menta XS","","","22500","No","draft"
"8246782066919","45298435031271","47395260629223","Arnés Bosque Menta S","","","28500","No","draft"
"8246782066919","45298435064039","47395260661991","Arnés Bosque Menta M","","","34500","No","draft"
"8246782066919","45298435096807","47395260694759","Arnés Bosque Menta L","","","39000","No","draft"
"8491530846439","47874070675687","49972531462375","Arnés Chiles XS","","","22500","No","draft"
"8491530846439","47874070708455","49972531495143","Arnés Chiles S","","","28500","No","draft"
"8491530846439","47874070741223","49972531527911","Arnés Chiles M","","","34500","No","draft"
"8491530846439","47874070773991","49972531560679","Arnés Chiles L","","","39000","No","draft"
"8246784622823","45298487722215","47395313352935","Arnés Corazones XS","","","22500","No","draft"
"8246784622823","45298487787751","47395313385703","Arnés Corazones S","","","28500","No","draft"
"8246784622823","45298487820519","47395313418471","Arnés Corazones M","","","34500","No","draft"
"8246784622823","45298487853287","47395313451239","Arnés Corazones L","","","39000","No","draft"
"8246783148263","45298458525927","47395284123879","Arnés Criaturas XS","","","22500","No","draft"
"8246783148263","45298458558695","47395284156647","Arnés Criaturas S","","","28500","No","draft"
"8246783148263","45298458591463","47395284189415","Arnés Criaturas M","","","34500","No","draft"
"8246783148263","45298458624231","47395284222183","Arnés Criaturas L","","","39000","No","draft"
"8491530780903","47874070249703","49972531036391","Arnés Duraznos XS","","","22500","No","draft"
"8491530780903","47874070282471","49972531069159","Arnés Duraznos S","","","28500","No","draft"
"8491530780903","47874070315239","49972531101927","Arnés Duraznos M","","","34500","No","draft"
"8491530780903","47874070348007","49972531134695","Arnés Duraznos L","","","39000","No","draft"
"8246786949351","45298530648295","47395356246247","Arnés Galaxia XS","","","22500","No","draft"
"8246786949351","45298530681063","47395356279015","Arnés Galaxia S","","","28500","No","draft"
"8246786949351","45298530713831","47395356311783","Arnés Galaxia M","","","34500","No","draft"
"8246786949351","45298530746599","47395356344551","Arnés Galaxia L","","","39000","No","draft"
"8246783705319","45298468323559","47395293921511","Arnés Lunas XS","","","22500","No","draft"
"8246783705319","45298468356327","47395293954279","Arnés Lunas S","","","28500","No","draft"
"8246783705319","45298468389095","47395293987047","Arnés Lunas M","","","34500","No","draft"
"8246783705319","45298468421863","47395294019815","Arnés Lunas L","","","39000","No","draft"
"8491530944743","47874070937831","49972531724519","Arnés Piñas XS","","","22500","No","draft"
"8491530944743","47874070970599","49972531757287","Arnés Piñas S","","","28500","No","draft"
"8491530944743","47874071003367","49972531790055","Arnés Piñas M","","","34500","No","draft"
"8491530944743","47874071036135","49972531822823","Arnés Piñas L","","","39000","No","draft"
"8192505217255","44699944222951","46795688706279","Bolsa Multiusos Duo","","","41600","No","archived"
"8475069546727","47839343870183","49937792631015","Bolsa Multiusos El Mar","","","36000","No","draft"
"8475069415655","47839343247591","49937792008423","Bolsa Multiusos La Brisa","","","36000","No","active"
"8475069153511","47839342624999","49937791385831","Bolsa Multiusos La Playa","","","36000","No","active"
"8192503480551","44699916632295","46795661115623","Bolsa Multiusos Retro","","","52000","No","archived"
"8192513671399","44700025979111","46795770953959","Bolsa Multiusos Spadina","","","52000","No","archived"
"8330027303143","46286883848423","48385384546535","Bolsa Vinilo Fadi","","134954","46000","No","draft"
"8058822852839","44206520664295","46301830381799","Bolsa Vinilo Floral","","","36800","No","draft"
"8330026483943","46286881521895","48385382220007","Bolsa Vinilo Flourish","","134955","39100","No","draft"
"7811737747687","43190119071975","45284968562919","Bolsa Vinilo Roar","","","24500","No","archived"
"8058822656231","44206518304999","46301828022503","Bolsa Vinilo Titi","","","29750","No","archived"
"7811705798887","43189998354663","45284847845607","Bolsa Vinilo Wild","","","35000","No","archived"
"7569674207463","42544451584231","44639052234983","Bolsas Malla Azul","","","50000","Si","archived"
"7569652547815","42544415178983","44639015829735","Bolsas Malla Beige","","","50000","Si","archived"
"7569683120359","42544462692583","44639063376103","Bolsas Malla Menta","","","50000","Si","archived"
"7569681055975","42544460595431","44639061246183","Bolsas Malla Ocre","","","37500","Si","archived"
"7569678106855","42544456728807","44639057379559","Bolsas Malla Palo Rosa","","","50000","Si","archived"
"7569685184743","42544465215719","44639065866471","Bolsas Malla Verde","","","50000","Si","archived"
"8259750887655","45510370689255","47607285448935","Bolsas Viajera Banana Pop","","131752","64000","No","draft"
"8259750232295","45510366888167","47607281647847","Bolsas Viajera Bora","","131750","64000","No","archived"
"8259750428903","45510367445223","47607282204903","Bolsas Viajera Lirios","","131751","64000","No","draft"
"8259750559975","45510367903975","47607282663655","Bolsas Viajera Trópico","","135153","64000","No","archived"
"8383361974503","46708898791655","48808300478695","Bolsas Viajeras Aurora","","","80000","No","archived"
"8383359582439","46708895809767","48808297595111","Bolsas Viajeras Berna","","","68000","No","draft"
"8571432992999","48228714381543","50327507108071","Bolsas Viajeras Lila Floral","","","82000","No","active"
"8571433681127","48228723491047","50327516217575","Bolsas Viajeras Neon Garden","","","82000","No","active"
"7864629625063","43446319939815","45541197480167","Bolsas Viajeras Punta Sur","","","60000","No","archived"
"8383363481831","46708900659431","48808302346471","Bolsas Viajeras Rosa Oscuro","","","48000","No","archived"
"7864628510951","43446314205415","45541191745767","Bolsas Viajeras San Luis","","","60000","No","archived"
"8571433943271","48228724670695","50327517397223","Bolsas Viajeras Selva Beige","","","82000","No","active"
"8571434008807","48228724834535","50327517561063","Bolsas Viajeras Selva Oscuro","","","82000","No","active"
"7864627232999","43446306832615","45541184372967","Bolsas Viajeras Serrana","","","48000","No","archived"
"8434664472807","47070249746663","49170274681063","Bolso Corduroy Rosa Oscuro","","","95000","No","draft"
"8588221153511","48314178109671","50412990464231","Bono de regalo Mélika $ 50.000,00","","","50000","No","active"
"8588221153511","48314178142439","50412990496999","Bono de regalo Mélika $ 80.000,00","","","80000","No","active"
"8588221153511","48314178175207","50412990529767","Bono de regalo Mélika $ 100.000,00","","","100000","No","active"
"8588221153511","48314178207975","50412990562535","Bono de regalo Mélika $ 150.000,00","","","150000","No","active"
"8588221153511","48314178240743","50412990595303","Bono de regalo Mélika $ 200.000,00","","","200000","No","active"
"8368979345639","46614044016871","48713377022183","Cargadera Fadi","","","20000","No","draft"
"8368980787431","46614048506087","48713386393831","Cargadera Flourish","","","12000","No","draft"
"8368979280103","46614043951335","48713376956647","Cargadera Lila","","","20000","No","archived"
"7617448050919","42615307763943","44709924700391","Cartuchera Cofre Coral","","","24000","No","archived"
"7617443397863","42615302553831","44709919523047","Cartuchera Cofre Menta","","","24000","No","archived"
"7617444774119","42615304257767","44709921226983","Cartuchera Cofre Verde","","","24000","No","archived"
"8434948833511","47072473612519","49172458242279","Cartuchera Corduroy Rosa Oscuro","","","45000","No","archived"
"7649931493607","42680484954343","44775123484903","Cartuchera Cuadrada Folia","","","32000","No","archived"
"7633477173479","42643119538407","44737743290599","Cartuchera Cuadrada Haruku","","","32000","No","archived"
"7649930019047","42680481448167","44775119978727","Cartuchera Cuadrada Surfing Beige","","","32000","No","archived"
"7633483399399","42643143000295","44737766719719","Cartuchera Cuadrada Surfing Fucsia","","","32000","No","archived"
"8517333221607","47996754067687","50095240315111","Cartuchera Doble Beige","","","50000","No","active"
"8570848837863","48224335724775","50323123634407","Cartuchera Doble Lila Floral","","","48000","No","active"
"8520950186215","48013566050535","50112071958759","Cartuchera Doble Negra","","","50000","No","active"
"8570849591527","48224337887463","50323125797095","Cartuchera Doble Neon Garden","","","48000","No","active"
"8570850017511","48224339853543","50323127763175","Cartuchera Doble Selva Beige","","","48000","No","draft"
"8570850214119","48224340345063","50323128254695","Cartuchera Doble Selva Oscuro","","","48000","No","draft"
"8517333090535","47996753936615","50095240184039","Cartuchera Doble Verde","","","50000","No","draft"
"8721683284199","48902251970791","51001086574823","Cartuchera Esencial Menta","","","38000","No","active"
"8023323148519","44051689308391","46146958393575","Cartuchera Grande Mostaza","","","16000","No","archived"
"8192583991527","44701333651687","46797079511271","Cartuchera Maxi Duo","","","30400","No","archived"
"8192583631079","44701329359079","46797075185895","Cartuchera Maxi Retro","","","30400","No","draft"
"8192584253671","44701335584999","46797081444583","Cartuchera Maxi Spadina","","","30400","No","archived"
"8058825539815","44206536720615","46301846470887","Cartuchera Redonda Floral","","","22400","No","archived"
"8058824720615","44206533443815","46301843161319","Cartuchera Redonda Titi","","","28000","No","archived"
"8259749937383","45510341624039","47607256383719","Cartuchera Triangular Banana Pop","","134852","47000","No","archived"
"8259749282023","45510311444711","47607226204391","Cartuchera Triangular Bora","","134850","47000","No","draft"
"8457259483367","47307073028327","49406380572903","Cartuchera Triangular El Mar","","","55000","No","draft"
"7648160612583","42675765084391","44770400567527","Cartuchera Triangular Folia","","","45000","No","archived"
"7648151601383","42675733725415","44770369208551","Cartuchera Triangular Haruku","","","45000","No","archived"
"8457200074983","47306470883559","49405778362599","Cartuchera Triangular La Brisa","","","55000","No","draft"
"8457198928103","47306469212391","49405776691431","Cartuchera Triangular La Playa","","","46750","No","draft"
"8259749609703","45510317768935","47607232528615","Cartuchera Triangular Lirios","","","47000","No","archived"
"8457200894183","47306471997671","49405779476711","Cartuchera triangular playa","","","55000","Si","archived"
"7648155828455","42675744145639","44770379628775","Cartuchera Triangular Surfing Beige","","","45000","No","archived"
"7648159367399","42675759022311","44770394505447","Cartuchera Triangular Surfing Fucsia","","","45000","No","archived"
"8259749773543","45510331891943","47607246651623","Cartuchera Triangular Trópico","","134853","47000","No","archived"
"7617452376295","42615312941287","44709929910503","Cartuchera Vinilo","","","24000","No","archived"
"8489777332455","47870605852903","49969062871271","Collar Aguacates XS","","","14250","No","draft"
"8489777332455","47870605885671","49969062904039","Collar Aguacates S","","","18000","No","draft"
"8489777332455","47870605918439","49969062936807","Collar Aguacates M","","","21000","No","draft"
"8489777332455","47870605951207","49969062969575","Collar Aguacates L","","","24000","No","draft"
"8489777397991","47870606016743","49969063035111","Collar Alcachofas XS","","","14250","No","draft"
"8489777397991","47870606049511","49969063067879","Collar Alcachofas S","","","18000","No","draft"
"8489777397991","47870606082279","49969063100647","Collar Alcachofas M","","","21000","No","draft"
"8489777397991","47870606115047","49969063133415","Collar Alcachofas L","","","24000","No","draft"
"8246169731303","45288937128167","47385759154407","Collar Bosque Coral XS","","","14250","No","draft"
"8246169731303","45288937160935","47385759187175","Collar Bosque Coral S","","","18000","No","draft"
"8246169731303","45288937226471","47385759219943","Collar Bosque Coral M","","","21000","No","draft"
"8246169731303","45288937259239","47385759252711","Collar Bosque Coral L","","","24000","No","draft"
"8246169338087","45288932704487","47385754730727","Collar Bosque Menta XS","","","14250","No","draft"
"8246169338087","45288932737255","47385754763495","Collar Bosque Menta S","","","18000","No","draft"
"8246169338087","45288932770023","47385754796263","Collar Bosque Menta M","","","21000","No","draft"
"8246169338087","45288932802791","47385754829031","Collar Bosque Menta L","","","24000","No","draft"
"8489776414951","47870604017895","49969061036263","Collar Chiles XS","","","14250","No","draft"
"8489776414951","47870604050663","49969061069031","Collar Chiles S","","","18000","No","draft"
"8489776414951","47870604083431","49969061101799","Collar Chiles M","","","21000","No","draft"
"8489776414951","47870604116199","49969061134567","Collar Chiles L","","","24000","No","draft"
"8246167240935","45288903639271","47385725436135","Collar Corazones XS","","","14250","No","draft"
"8246167240935","45288903704807","47385725468903","Collar Corazones S","","","18000","No","draft"
"8246167240935","45288903737575","47385725501671","Collar Corazones M","","","21000","No","draft"
"8246167240935","45288903803111","47385725534439","Collar Corazones L","","","24000","No","draft"
"8246169960679","45288938504423","47385760530663","Collar Criaturas XS","","","14250","No","draft"
"8246169960679","45288938537191","47385760563431","Collar Criaturas S","","","18000","No","draft"
"8246169960679","45288938569959","47385760596199","Collar Criaturas M","","","21000","No","draft"
"8246169960679","45288938602727","47385760628967","Collar Criaturas L","","","24000","No","draft"
"8489781985511","47870630822119","49969087840487","Collar Duraznos XS","","","14250","No","draft"
"8489781985511","47870630854887","49969087873255","Collar Duraznos S","","","18000","No","draft"
"8489781985511","47870630887655","49969087906023","Collar Duraznos M","","","21000","No","draft"
"8489781985511","47870630920423","49969087938791","Collar Duraznos L","","","24000","No","draft"
"8246170353895","45288943452391","47385765478631","Collar Galaxia XS","","","14250","No","draft"
"8246170353895","45288943485159","47385765511399","Collar Galaxia S","","","18000","No","draft"
"8246170353895","45288943517927","47385765544167","Collar Galaxia M","","","21000","No","draft"
"8246170353895","45288943550695","47385765576935","Collar Galaxia L","","","24000","No","draft"
"8246168748263","45288926675175","47385748701415","Collar Lunas XS","","","14250","No","draft"
"8246168748263","45288926707943","47385748734183","Collar Lunas S","","","18000","No","draft"
"8246168748263","45288926740711","47385748766951","Collar Lunas M","","","21000","No","draft"
"8246168748263","45288926773479","47385748799719","Collar Lunas L","","","24000","No","draft"
"8489780838631","47870624628967","49969081647335","Collar Piñas XS","","","14250","No","draft"
"8489780838631","47870624661735","49969081680103","Collar Piñas S","","","18000","No","draft"
"8489780838631","47870624694503","49969081712871","Collar Piñas M","","","21000","No","draft"
"8489780838631","47870624727271","49969081745639","Collar Piñas L","","","24000","No","draft"
"8555553915111","48146695422183","50245311267047","Combo Cartuchera + Portacables Beige","","","66300","No","draft"
"8555552637159","48146678579431","50245294424295","Combo Cartuchera + Portacables Negro","","","66300","No","draft"
"8555552899303","48146679136487","50245294981351","Combo Cartuchera + Portacables Verde","","","66300","No","draft"
"8708896293095","48841787506919","50940693545191","Combo Cartuchera Doble Neón + Portacables Neón","","","62400","No","draft"
"8231883210983","45069046939879","47165466018023","Combo Cartuchera Maxi + Cosmetiquera Duo","","","56100","No","archived"
"8231898317031","45069197377767","47165616586983","Combo Cartuchera Maxi + Cosmetiquera Retro","","","56100","No","archived"
"8231899300071","45069211926759","47165631135975","Combo Cartuchera Maxi + Cosmetiquera Spadina","","","56100","No","archived"
"8372140212455","46646850650343","48746219995367","Combo Cosmetiquera Lila + Portalápiz Fadi","","","49300","No","archived"
"8372139983079","46646850355431","48746219733223","Combo Cosmetiquera Lila + Portalápiz Flourish","","","49300","No","archived"
"8200412037351","44759881744615","46855663485159","Combo Estuche iPad + Cartuchera Floral","","","62050","No","archived"
"8200412659943","44759885152487","46855666893031","Combo Estuche iPad + Cartuchera Floral","","","62050","No","archived"
"8116576551143","44485272764647","46580693041383","Combo Estuche iPad + Cartuchera Titi","","","62050","No","archived"
"8491659460839","47874438627559","49972899315943","Combo Estuche Ipad + Portacables El Mar","","","71200","No","draft"
"8491659067623","47874438103271","49972898791655","Combo Estuche Ipad + Portacables La Brisa","","","75650","No","draft"
"8491658379495","47874437218535","49972897906919","Combo Estuche Ipad + Portacables La Playa","","","75650","No","draft"
"8116573634791","44485239177447","46580659454183","Combo Lonchera + Cartuchera Floral","","","71400","No","archived"
"8200394899687","44759788126439","46855569834215","Combo Lonchera + Cartuchera Titi","","","71400","No","archived"
"8429003538663","47022153433319","49122173026535","Combo Minibag + Bolsa Vinilo Fadi","","","111350","No","draft"
"8429003800807","47022156120295","49122175779047","Combo Minibag + Bolsa Vinilo Flourish","","","111350","No","archived"
"8708898652391","48841795862759","50940701901031","Combo Minibag Lila Floral + Portacables Lila Floral","","","92000","No","active"
"8423241973991","46961726718183","49061718261991","Combo Morral + Bolsa Vinilo Lila y Fadi","","","132600","No","draft"
"8423241580775","46961723343079","49061714886887","Combo Morral + Bolsa Vinilo Lila y Flourish","","","132600","No","draft"
"8423241187559","46961696473319","49061688049895","Combo Morral + Lonchera Maxi Fadi","","","170000","No","draft"
"8423241318631","46961701093607","49061692670183","Combo Morral + Lonchera Maxi Flourish","","","170000","No","archived"
"8430719795431","47036718907623","49136751018215","Combo Morral Fadi + Lonchera Maxi Lila","","","170000","No","draft"
"8430717632743","47036698886375","49136731029735","Combo Morral Flourish + Lonchera Maxi Lila","","","170000","No","draft"
"8429010190567","47022229848295","49122249441511","Combo Morral Lila + Lonchera Maxi Fadi","","","170000","No","draft"
"8429010059495","47022229455079","49122249048295","Combo Morral Lila + Lonchera Maxi Flourish","","","170000","No","archived"
"8430714683623","47036677292263","49136709402855","Combo Morral Lila + Lonchera Maxi Lila","","","170000","No","draft"
"8491664965863","47874446491879","49972907180263","Combo Organizador + Cartuchera El Mar","","","120600","No","draft"
"8491663589607","47874444329191","49972905017575","Combo Organizador + Cartuchera La Playa","","","107200","No","archived"
"8708894359783","48841780429031","50940686467303","Combo Organizador Viajero Verde + Organizador Multiusos Beige","","","93600","No","draft"
"8058833076455","44206568997095","46301878845671","Combo Portacables + Cartuchera Floral","","","44200","No","archived"
"8058827473127","44206544421095","46301854171367","Combo Portacables + Cartuchera Titi","","","44200","No","archived"
"7795478823143","43078300926183","45173115715815","Combo Portacables + Portacelular Beige","","","35700","No","archived"
"7795465584871","43078206030055","45173020590311","Combo Portacables + Portacelular Folia","","","35700","No","archived"
"7795475284199","43078277890279","45173092581607","Combo Portacables + Portacelular Fucsia","","","35700","No","archived"
"8474196115687","47836313714919","49934763720935","Combo Portacables + Portalápiz El Mar","","","48800","No","draft"
"8474196934887","47836318204135","49934768210151","Combo Portacables + Portalápiz La Brisa","","","48800","No","archived"
"8474196803815","47836317483239","49934767489255","Combo Portacables + Portalápiz La Playa","","","48800","No","draft"
"8291612393703","46000400367847","48098751119591","Combo Portacables Maxi + Portacables Pequeño Banana Pop","","","57800","No","archived"
"8291613901031","46000421994727","48098772975847","Combo Portacables Maxi + Portacables Pequeño Bora","","","57800","No","archived"
"8601042485479","48407579295975","50506435461351","Combo Portacables Maxi + Portacables Pequeño Lila Floral","","","68000","No","archived"
"8291613606119","46000411279591","48098762227943","Combo Portacables Maxi + Portacables Pequeño Lirios","","","57800","No","archived"
"8601041895655","48407568548071","50506424713447","Combo Portacables Maxi + Portacables Pequeño Neon Garden","","","68000","No","archived"
"8601038356711","48407526703335","50506382868711","Combo Portacables Maxi + Portacables Pequeño Selva Beige","","","68000","No","draft"
"8601041076455","48407554556135","50506410721511","Combo Portacables Maxi + Portacables Pequeño Selva Oscura","","","68000","No","draft"
